Unnamed: 0,Region,Country,City,Day,AvgTemperature
4618,North America,US,Sacramento,29,49.6
4619,North America,US,Sacramento,30,47.2
4620,North America,US,San Diego,1,65.4
4621,North America,US,San Diego,2,65.4
4622,North America,US,San Diego,3,63.8
4623,North America,US,San Diego,4,64.3
4624,North America,US,San Diego,5,64.6
4625,North America,US,San Diego,6,63.9
4626,North America,US,San Diego,7,65.3
4627,North America,US,San Diego,8,64.5
4628,North America,US,San Diego,9,66.0
4629,North America,US,San Diego,10,63.4
4630,North America,US,San Diego,11,61.9
4631,North America,US,San Diego,12,62.0
4632,North America,US,San Diego,13,63.7
4633,North America,US,San Diego,14,63.2
4634,North America,US,San Diego,15,64.8
4635,North America,US,San Diego,16,67.0
4636,North America,US,San Diego,17,67.6
4637,North America,US,San Diego,18,63.8
4638,North America,US,San Diego,19,62.9
4639,North America,US,San Diego,20,61.6
4640,North America,US,San Diego,21,63.3
4641,North America,US,San Diego,22,70.9
4642,North America,US,San Diego,23,73.8
4643,North America,US,San Diego,24,70.3
4644,North America,US,San Diego,25,63.1
4645,North America,US,San Diego,26,59.6
4646,North America,US,San Diego,27,61.7
4647,North America,US,San Diego,28,57.5
4648,North America,US,San Diego,29,61.1
4649,North America,US,San Diego,30,61.3
4650,North America,US,San Francisco,1,57.1
4651,North America,US,San Francisco,2,57.0
4652,North America,US,San Francisco,3,61.6
4653,North America,US,San Francisco,4,59.5
4654,North America,US,San Francisco,5,53.3
4655,North America,US,San Francisco,6,55.9
4656,North America,US,San Francisco,7,53.9
4657,North America,US,San Francisco,8,57.8
4658,North America,US,San Francisco,9,62.3
4659,North America,US,San Francisco,10,60.4
4660,North America,US,San Francisco,11,59.0
4661,North America,US,San Francisco,12,56.3
4662,North America,US,San Francisco,13,59.7
4663,North America,US,San Francisco,14,59.2
4664,North America,US,San Francisco,15,56.9
4665,North America,US,San Francisco,16,59.3
4666,North America,US,San Francisco,17,56.1
4667,North America,US,San Francisco,18,53.9
4668,North America,US,San Francisco,19,52.6
4669,North America,US,San Francisco,20,58.2
4670,North America,US,San Francisco,21,61.3
4671,North America,US,San Francisco,22,60.5
4672,North America,US,San Francisco,23,61.8
4673,North America,US,San Francisco,24,61.6
4674,North America,US,San Francisco,25,61.2
4675,North America,US,San Francisco,26,63.8
4676,North America,US,San Francisco,27,56.7
4677,North America,US,San Francisco,28,53.3
4678,North America,US,San Francisco,29,55.0
4679,North America,US,San Francisco,30,54.7
4680,North America,US,Colorado Springs,1,50.6
4681,North America,US,Colorado Springs,2,52.3
4682,North America,US,Colorado Springs,3,40.9
4683,North America,US,Colorado Springs,4,57.8
4684,North America,US,Colorado Springs,5,48.4
4685,North America,US,Colorado Springs,6,37.8
4686,North America,US,Colorado Springs,7,34.6
4687,North America,US,Colorado Springs,8,29.0
4688,North America,US,Colorado Springs,9,35.3
4689,North America,US,Colorado Springs,10,36.2
4690,North America,US,Colorado Springs,11,45.6
4691,North America,US,Colorado Springs,12,40.3
4692,North America,US,Colorado Springs,13,49.8
4693,North America,US,Colorado Springs,14,52.2
4694,North America,US,Colorado Springs,15,41.4
4695,North America,US,Colorado Springs,16,46.4
4696,North America,US,Colorado Springs,17,60.3
4697,North America,US,Colorado Springs,18,36.8
4698,North America,US,Colorado Springs,19,36.7
4699,North America,US,Colorado Springs,20,50.9
4700,North America,US,Colorado Springs,21,54.3
4701,North America,US,Colorado Springs,22,45.0
4702,North America,US,Colorado Springs,23,51.8
4703,North America,US,Colorado Springs,24,59.2
4704,North America,US,Colorado Springs,25,46.6
4705,North America,US,Colorado Springs,26,51.0
4706,North America,US,Colorado Springs,27,55.4
4707,North America,US,Colorado Springs,28,44.7
4708,North America,US,Colorado Springs,29,38.6
4709,North America,US,Colorado Springs,30,37.4
4710,North America,US,Denver,1,52.5
4711,North America,US,Denver,2,44.3
4712,North America,US,Denver,3,37.0
4713,North America,US,Denver,4,51.6
4714,North America,US,Denver,5,42.9
4715,North America,US,Denver,6,34.8
4716,North America,US,Denver,7,31.0
4717,North America,US,Denver,8,34.8
4718,North America,US,Denver,9,33.8
4719,North America,US,Denver,10,36.3
4720,North America,US,Denver,11,42.5
4721,North America,US,Denver,12,39.8
4722,North America,US,Denver,13,50.3
4723,North America,US,Denver,14,52.5
4724,North America,US,Denver,15,41.6
4725,North America,US,Denver,16,50.3
4726,North America,US,Denver,17,59.3
4727,North America,US,Denver,18,36.7
4728,North America,US,Denver,19,38.2
4729,North America,US,Denver,20,49.6
4730,North America,US,Denver,21,54.1
4731,North America,US,Denver,22,45.0
4732,North America,US,Denver,23,54.7
4733,North America,US,Denver,24,60.5
4734,North America,US,Denver,25,45.2
4735,North America,US,Denver,26,48.1
4736,North America,US,Denver,27,59.7
4737,North America,US,Denver,28,43.1
4738,North America,US,Denver,29,38.5
4739,North America,US,Denver,30,38.3
4740,North America,US,Grand Junction,1,50.9
4741,North America,US,Grand Junction,2,54.5
4742,North America,US,Grand Junction,3,55.3
4743,North America,US,Grand Junction,4,54.6
4744,North America,US,Grand Junction,5,53.4
4745,North America,US,Grand Junction,6,49.4
4746,North America,US,Grand Junction,7,45.9
4747,North America,US,Grand Junction,8,37.6
4748,North America,US,Grand Junction,9,39.7
4749,North America,US,Grand Junction,10,42.9
4750,North America,US,Grand Junction,11,43.7
4751,North America,US,Grand Junction,12,44.5
4752,North America,US,Grand Junction,13,47.5
4753,North America,US,Grand Junction,14,46.7
4754,North America,US,Grand Junction,15,43.7
4755,North America,US,Grand Junction,16,45.1
4756,North America,US,Grand Junction,17,57.4
4757,North America,US,Grand Junction,18,34.4
4758,North America,US,Grand Junction,19,28.2
4759,North America,US,Grand Junction,20,31.5
4760,North America,US,Grand Junction,21,34.7
4761,North America,US,Grand Junction,22,44.5
4762,North America,US,Grand Junction,23,46.1
4763,North America,US,Grand Junction,24,46.8
4764,North America,US,Grand Junction,25,46.7
4765,North America,US,Grand Junction,26,47.1
4766,North America,US,Grand Junction,27,42.8
4767,North America,US,Grand Junction,28,47.4
4768,North America,US,Grand Junction,29,39.2
4769,North America,US,Grand Junction,30,38.5
4770,North America,US,Pueblo,1,53.1
4771,North America,US,Pueblo,2,55.2
4772,North America,US,Pueblo,3,45.1
4773,North America,US,Pueblo,4,51.8
4774,North America,US,Pueblo,5,41.9
4775,North America,US,Pueblo,6,41.3
4776,North America,US,Pueblo,7,39.2
4777,North America,US,Pueblo,8,32.9
4778,North America,US,Pueblo,9,33.3
4779,North America,US,Pueblo,10,34.1
4780,North America,US,Pueblo,11,37.7
4781,North America,US,Pueblo,12,40.5
4782,North America,US,Pueblo,13,47.6
4783,North America,US,Pueblo,14,49.7
4784,North America,US,Pueblo,15,45.0
4785,North America,US,Pueblo,16,42.5
4786,North America,US,Pueblo,17,59.9
4787,North America,US,Pueblo,18,43.4
4788,North America,US,Pueblo,19,35.6
4789,North America,US,Pueblo,20,44.7
4790,North America,US,Pueblo,21,51.7
4791,North America,US,Pueblo,22,41.9
4792,North America,US,Pueblo,23,48.6
4793,North America,US,Pueblo,24,58.6
4794,North America,US,Pueblo,25,48.3
4795,North America,US,Pueblo,26,44.4
4796,North America,US,Pueblo,27,51.8
4797,North America,US,Pueblo,28,47.9
4798,North America,US,Pueblo,29,32.8
4799,North America,US,Pueblo,30,34.4
4800,North America,US,Bridgeport,1,46.0
4801,North America,US,Bridgeport,2,60.0
4802,North America,US,Bridgeport,3,64.6
4803,North America,US,Bridgeport,4,51.1
4804,North America,US,Bridgeport,5,53.1
4805,North America,US,Bridgeport,6,62.1
4806,North America,US,Bridgeport,7,47.5
4807,North America,US,Bridgeport,8,42.6
4808,North America,US,Bridgeport,9,43.0
4809,North America,US,Bridgeport,10,44.1
4810,North America,US,Bridgeport,11,29.3
4811,North America,US,Bridgeport,12,36.2
4812,North America,US,Bridgeport,13,40.7
4813,North America,US,Bridgeport,14,39.9
4814,North America,US,Bridgeport,15,40.8
4815,North America,US,Bridgeport,16,52.1
4816,North America,US,Bridgeport,17,45.4
4817,North America,US,Bridgeport,18,39.7
4818,North America,US,Bridgeport,19,53.3
4819,North America,US,Bridgeport,20,41.5
4820,North America,US,Bridgeport,21,43.3
4821,North America,US,Bridgeport,22,50.8
4822,North America,US,Bridgeport,23,37.9
4823,North America,US,Bridgeport,24,37.6
4824,North America,US,Bridgeport,25,46.3
4825,North America,US,Bridgeport,26,47.6
4826,North America,US,Bridgeport,27,42.7
4827,North America,US,Bridgeport,28,38.6
4828,North America,US,Bridgeport,29,53.0
4829,North America,US,Bridgeport,30,39.4
4830,North America,US,Hartford Springfield,1,38.5
4831,North America,US,Hartford Springfield,2,53.9
4832,North America,US,Hartford Springfield,3,63.5
4833,North America,US,Hartford Springfield,4,48.4
4834,North America,US,Hartford Springfield,5,45.9
4835,North America,US,Hartford Springfield,6,57.6
4836,North America,US,Hartford Springfield,7,44.6
4837,North America,US,Hartford Springfield,8,39.3
4838,North America,US,Hartford Springfield,9,36.0
4839,North America,US,Hartford Springfield,10,38.8
4840,North America,US,Hartford Springfield,11,26.4
4841,North America,US,Hartford Springfield,12,30.0
4842,North America,US,Hartford Springfield,13,34.5
4843,North America,US,Hartford Springfield,14,36.8
4844,North America,US,Hartford Springfield,15,35.7
4845,North America,US,Hartford Springfield,16,39.5
4846,North America,US,Hartford Springfield,17,40.1
4847,North America,US,Hartford Springfield,18,30.2
4848,North America,US,Hartford Springfield,19,45.2
4849,North America,US,Hartford Springfield,20,37.7
4850,North America,US,Hartford Springfield,21,37.1
4851,North America,US,Hartford Springfield,22,44.0
4852,North America,US,Hartford Springfield,23,35.7
4853,North America,US,Hartford Springfield,24,35.2
4854,North America,US,Hartford Springfield,25,41.9
4855,North America,US,Hartford Springfield,26,44.3
4856,North America,US,Hartford Springfield,27,37.5
4857,North America,US,Hartford Springfield,28,32.0
4858,North America,US,Hartford Springfield,29,47.5
4859,North America,US,Hartford Springfield,30,35.8
4860,North America,US,Washington,1,52.3
4861,North America,US,Washington,2,60.5
4862,North America,US,Washington,3,65.7
4863,North America,US,Washington,4,57.3
4864,North America,US,Washington,5,56.3
4865,North America,US,Washington,6,63.8
4866,North America,US,Washington,7,50.6
4867,North America,US,Washington,8,44.5
4868,North America,US,Washington,9,49.2
4869,North America,US,Washington,10,45.9
4870,North America,US,Washington,11,32.8
4871,North America,US,Washington,12,38.4
4872,North America,US,Washington,13,45.2
4873,North America,US,Washington,14,45.3
4874,North America,US,Washington,15,44.9
4875,North America,US,Washington,16,51.8
4876,North America,US,Washington,17,47.8
4877,North America,US,Washington,18,46.8
4878,North America,US,Washington,19,55.0
4879,North America,US,Washington,20,45.1
4880,North America,US,Washington,21,42.7
4881,North America,US,Washington,22,53.2
4882,North America,US,Washington,23,39.1
4883,North America,US,Washington,24,40.8
4884,North America,US,Washington,25,46.7
4885,North America,US,Washington,26,52.0
4886,North America,US,Washington,27,48.3
4887,North America,US,Washington,28,48.2
4888,North America,US,Washington,29,52.8
4889,North America,US,Washington,30,49.9
4890,North America,US,Washington,1,52.3
4891,North America,US,Washington,2,60.5
4892,North America,US,Washington,3,65.7
4893,North America,US,Washington,4,57.3
4894,North America,US,Washington,5,56.3
4895,North America,US,Washington,6,63.8
4896,North America,US,Washington,7,50.6
4897,North America,US,Washington,8,44.5
4898,North America,US,Washington,9,49.2
4899,North America,US,Washington,10,45.9
4900,North America,US,Washington,11,32.8
4901,North America,US,Washington,12,38.4
4902,North America,US,Washington,13,45.2
4903,North America,US,Washington,14,45.3
4904,North America,US,Washington,15,44.9
4905,North America,US,Washington,16,51.8
4906,North America,US,Washington,17,47.8
4907,North America,US,Washington,18,46.8
4908,North America,US,Washington,19,55.0
4909,North America,US,Washington,20,45.1
4910,North America,US,Washington,21,42.7
4911,North America,US,Washington,22,53.2
4912,North America,US,Washington,23,39.1
4913,North America,US,Washington,24,40.8
4914,North America,US,Washington,25,46.7
4915,North America,US,Washington,26,52.0
4916,North America,US,Washington,27,48.3
4917,North America,US,Washington,28,48.2
4918,North America,US,Washington,29,52.8
4919,North America,US,Washington,30,49.9
4920,North America,US,Washington DC,1,52.3
4921,North America,US,Washington DC,2,60.5
4922,North America,US,Washington DC,3,65.7
4923,North America,US,Washington DC,4,57.3
4924,North America,US,Washington DC,5,56.3
4925,North America,US,Washington DC,6,63.8
4926,North America,US,Washington DC,7,50.6
4927,North America,US,Washington DC,8,44.5
4928,North America,US,Washington DC,9,49.2
4929,North America,US,Washington DC,10,45.9
4930,North America,US,Washington DC,11,32.8
4931,North America,US,Washington DC,12,38.4
4932,North America,US,Washington DC,13,45.2
4933,North America,US,Washington DC,14,45.3
4934,North America,US,Washington DC,15,44.9
4935,North America,US,Washington DC,16,51.8
4936,North America,US,Washington DC,17,47.8
4937,North America,US,Washington DC,18,46.8
4938,North America,US,Washington DC,19,55.0
4939,North America,US,Washington DC,20,45.1
4940,North America,US,Washington DC,21,42.7
4941,North America,US,Washington DC,22,53.2
4942,North America,US,Washington DC,23,39.1
4943,North America,US,Washington DC,24,40.8
4944,North America,US,Washington DC,25,46.7
4945,North America,US,Washington DC,26,52.0
4946,North America,US,Washington DC,27,48.3
4947,North America,US,Washington DC,28,48.2
4948,North America,US,Washington DC,29,52.8
4949,North America,US,Washington DC,30,49.9
4950,North America,US,Washington DC,1,52.3
4951,North America,US,Washington DC,2,60.5
4952,North America,US,Washington DC,3,65.7
4953,North America,US,Washington DC,4,57.3
4954,North America,US,Washington DC,5,56.3
4955,North America,US,Washington DC,6,63.8
4956,North America,US,Washington DC,7,50.6
4957,North America,US,Washington DC,8,44.5
4958,North America,US,Washington DC,9,49.2
4959,North America,US,Washington DC,10,45.9
4960,North America,US,Washington DC,11,32.8
4961,North America,US,Washington DC,12,38.4
4962,North America,US,Washington DC,13,45.2
4963,North America,US,Washington DC,14,45.3
4964,North America,US,Washington DC,15,44.9
4965,North America,US,Washington DC,16,51.8
4966,North America,US,Washington DC,17,47.8
4967,North America,US,Washington DC,18,46.8
4968,North America,US,Washington DC,19,55.0
4969,North America,US,Washington DC,20,45.1
4970,North America,US,Washington DC,21,42.7
4971,North America,US,Washington DC,22,53.2
4972,North America,US,Washington DC,23,39.1
4973,North America,US,Washington DC,24,40.8
4974,North America,US,Washington DC,25,46.7
4975,North America,US,Washington DC,26,52.0
4976,North America,US,Washington DC,27,48.3
4977,North America,US,Washington DC,28,48.2
4978,North America,US,Washington DC,29,52.8
4979,North America,US,Washington DC,30,49.9
4980,North America,US,Jacksonville,1,62.7
4981,North America,US,Jacksonville,2,67.3
4982,North America,US,Jacksonville,3,68.8
4983,North America,US,Jacksonville,4,69.0
4984,North America,US,Jacksonville,5,68.7
4985,North America,US,Jacksonville,6,72.2
4986,North America,US,Jacksonville,7,70.6
4987,North America,US,Jacksonville,8,71.9
4988,North America,US,Jacksonville,9,71.7
4989,North America,US,Jacksonville,10,60.2
4990,North America,US,Jacksonville,11,59.8
4991,North America,US,Jacksonville,12,69.6
4992,North America,US,Jacksonville,13,66.3
4993,North America,US,Jacksonville,14,61.3
4994,North America,US,Jacksonville,15,55.0
4995,North America,US,Jacksonville,16,57.6
4996,North America,US,Jacksonville,17,57.9
4997,North America,US,Jacksonville,18,63.7
4998,North America,US,Jacksonville,19,66.1
4999,North America,US,Jacksonville,20,55.9
5000,North America,US,Jacksonville,21,61.7
5001,North America,US,Jacksonville,22,64.7
5002,North America,US,Jacksonville,23,63.4
5003,North America,US,Jacksonville,24,59.6
5004,North America,US,Jacksonville,25,56.7
5005,North America,US,Jacksonville,26,60.4
5006,North America,US,Jacksonville,27,58.0
5007,North America,US,Jacksonville,28,63.4
5008,North America,US,Jacksonville,29,66.9
5009,North America,US,Jacksonville,30,63.6
5010,North America,US,Miami Beach,1,74.6
5011,North America,US,Miami Beach,2,76.8
5012,North America,US,Miami Beach,3,77.4
5013,North America,US,Miami Beach,4,77.4
5014,North America,US,Miami Beach,5,77.2
5015,North America,US,Miami Beach,6,78.6
5016,North America,US,Miami Beach,7,78.8
5017,North America,US,Miami Beach,8,79.0
5018,North America,US,Miami Beach,9,80.0
5019,North America,US,Miami Beach,10,80.2
5020,North America,US,Miami Beach,11,79.1
5021,North America,US,Miami Beach,12,80.8
5022,North America,US,Miami Beach,13,79.2
5023,North America,US,Miami Beach,14,79.7
5024,North America,US,Miami Beach,15,75.4
5025,North America,US,Miami Beach,16,75.0
5026,North America,US,Miami Beach,17,73.8
5027,North America,US,Miami Beach,18,75.1
5028,North America,US,Miami Beach,19,75.2
5029,North America,US,Miami Beach,20,74.5
5030,North America,US,Miami Beach,21,74.4
5031,North America,US,Miami Beach,22,77.3
5032,North America,US,Miami Beach,23,77.4
5033,North America,US,Miami Beach,24,75.9
5034,North America,US,Miami Beach,25,72.1
5035,North America,US,Miami Beach,26,73.5
5036,North America,US,Miami Beach,27,73.1
5037,North America,US,Miami Beach,28,77.5
5038,North America,US,Miami Beach,29,77.7
5039,North America,US,Miami Beach,30,78.0
5040,North America,US,Orlando,1,67.1
5041,North America,US,Orlando,2,70.5
5042,North America,US,Orlando,3,71.5
5043,North America,US,Orlando,4,71.8
5044,North America,US,Orlando,5,72.2
5045,North America,US,Orlando,6,74.4
5046,North America,US,Orlando,7,73.4
5047,North America,US,Orlando,8,72.9
5048,North America,US,Orlando,9,72.8
5049,North America,US,Orlando,10,70.0
5050,North America,US,Orlando,11,68.5
5051,North America,US,Orlando,12,72.7
5052,North America,US,Orlando,13,72.8
5053,North America,US,Orlando,14,69.7
5054,North America,US,Orlando,15,65.9
5055,North America,US,Orlando,16,65.6
5056,North America,US,Orlando,17,64.2
5057,North America,US,Orlando,18,66.5
5058,North America,US,Orlando,19,66.2
5059,North America,US,Orlando,20,63.3
5060,North America,US,Orlando,21,64.7
5061,North America,US,Orlando,22,68.4
5062,North America,US,Orlando,23,70.6
5063,North America,US,Orlando,24,65.3
5064,North America,US,Orlando,25,60.5
5065,North America,US,Orlando,26,62.9
5066,North America,US,Orlando,27,63.1
5067,North America,US,Orlando,28,68.6
5068,North America,US,Orlando,29,72.4
5069,North America,US,Orlando,30,70.7
5070,North America,US,Tallahassee,1,58.0
5071,North America,US,Tallahassee,2,62.8
5072,North America,US,Tallahassee,3,66.8
5073,North America,US,Tallahassee,4,68.6
5074,North America,US,Tallahassee,5,70.0
5075,North America,US,Tallahassee,6,67.6
5076,North America,US,Tallahassee,7,68.9
5077,North America,US,Tallahassee,8,72.3
5078,North America,US,Tallahassee,9,67.0
5079,North America,US,Tallahassee,10,61.0
5080,North America,US,Tallahassee,11,60.1
5081,North America,US,Tallahassee,12,63.0
5082,North America,US,Tallahassee,13,64.7
5083,North America,US,Tallahassee,14,62.5
5084,North America,US,Tallahassee,15,56.6
5085,North America,US,Tallahassee,16,55.0
5086,North America,US,Tallahassee,17,56.2
5087,North America,US,Tallahassee,18,55.6
5088,North America,US,Tallahassee,19,63.9
5089,North America,US,Tallahassee,20,48.8
5090,North America,US,Tallahassee,21,48.0
5091,North America,US,Tallahassee,22,62.1
5092,North America,US,Tallahassee,23,61.2
5093,North America,US,Tallahassee,24,60.3
5094,North America,US,Tallahassee,25,53.8
5095,North America,US,Tallahassee,26,57.4
5096,North America,US,Tallahassee,27,52.8
5097,North America,US,Tallahassee,28,56.8
5098,North America,US,Tallahassee,29,65.2
5099,North America,US,Tallahassee,30,62.7
5100,North America,US,Tampa St. Petersburg,1,68.1
5101,North America,US,Tampa St. Petersburg,2,72.3
5102,North America,US,Tampa St. Petersburg,3,74.7
5103,North America,US,Tampa St. Petersburg,4,74.2
5104,North America,US,Tampa St. Petersburg,5,72.2
5105,North America,US,Tampa St. Petersburg,6,74.5
5106,North America,US,Tampa St. Petersburg,7,75.5
5107,North America,US,Tampa St. Petersburg,8,74.0
5108,North America,US,Tampa St. Petersburg,9,74.8
5109,North America,US,Tampa St. Petersburg,10,71.0
5110,North America,US,Tampa St. Petersburg,11,71.0
5111,North America,US,Tampa St. Petersburg,12,73.7
5112,North America,US,Tampa St. Petersburg,13,76.5
5113,North America,US,Tampa St. Petersburg,14,72.6
5114,North America,US,Tampa St. Petersburg,15,67.6
5115,North America,US,Tampa St. Petersburg,16,67.6
5116,North America,US,Tampa St. Petersburg,17,67.3
5117,North America,US,Tampa St. Petersburg,18,68.3
5118,North America,US,Tampa St. Petersburg,19,71.1
5119,North America,US,Tampa St. Petersburg,20,63.1
5120,North America,US,Tampa St. Petersburg,21,68.8
5121,North America,US,Tampa St. Petersburg,22,71.1
5122,North America,US,Tampa St. Petersburg,23,72.9
5123,North America,US,Tampa St. Petersburg,24,66.5
5124,North America,US,Tampa St. Petersburg,25,64.8
5125,North America,US,Tampa St. Petersburg,26,68.3
5126,North America,US,Tampa St. Petersburg,27,66.4
5127,North America,US,Tampa St. Petersburg,28,71.4
5128,North America,US,Tampa St. Petersburg,29,75.3
5129,North America,US,Tampa St. Petersburg,30,73.3
5130,North America,US,West Palm Beach,1,73.3
5131,North America,US,West Palm Beach,2,73.7
5132,North America,US,West Palm Beach,3,74.7
5133,North America,US,West Palm Beach,4,76.1
5134,North America,US,West Palm Beach,5,75.5
5135,North America,US,West Palm Beach,6,76.4
5136,North America,US,West Palm Beach,7,76.3
5137,North America,US,West Palm Beach,8,76.2
5138,North America,US,West Palm Beach,9,78.5
5139,North America,US,West Palm Beach,10,77.1
5140,North America,US,West Palm Beach,11,77.5
5141,North America,US,West Palm Beach,12,78.0
5142,North America,US,West Palm Beach,13,76.5
5143,North America,US,West Palm Beach,14,77.9
5144,North America,US,West Palm Beach,15,75.9
5145,North America,US,West Palm Beach,16,71.9
5146,North America,US,West Palm Beach,17,71.4
5147,North America,US,West Palm Beach,18,73.8
5148,North America,US,West Palm Beach,19,73.8
5149,North America,US,West Palm Beach,20,73.5
5150,North America,US,West Palm Beach,21,75.5
5151,North America,US,West Palm Beach,22,75.8
5152,North America,US,West Palm Beach,23,76.6
5153,North America,US,West Palm Beach,24,73.9
5154,North America,US,West Palm Beach,25,69.4
5155,North America,US,West Palm Beach,26,70.5
5156,North America,US,West Palm Beach,27,70.4
5157,North America,US,West Palm Beach,28,77.0
5158,North America,US,West Palm Beach,29,78.1
5159,North America,US,West Palm Beach,30,76.9
5160,North America,US,Atlanta,1,59.4
5161,North America,US,Atlanta,2,65.4
5162,North America,US,Atlanta,3,67.4
5163,North America,US,Atlanta,4,69.5
5164,North America,US,Atlanta,5,68.2
5165,North America,US,Atlanta,6,69.2
5166,North America,US,Atlanta,7,69.8
5167,North America,US,Atlanta,8,62.9
5168,North America,US,Atlanta,9,51.9
5169,North America,US,Atlanta,10,52.1
5170,North America,US,Atlanta,11,48.1
5171,North America,US,Atlanta,12,46.8
5172,North America,US,Atlanta,13,52.2
5173,North America,US,Atlanta,14,49.6
5174,North America,US,Atlanta,15,48.9
5175,North America,US,Atlanta,16,56.3
5176,North America,US,Atlanta,17,52.5
5177,North America,US,Atlanta,18,55.4
5178,North America,US,Atlanta,19,53.5
5179,North America,US,Atlanta,20,44.0
5180,North America,US,Atlanta,21,45.7
5181,North America,US,Atlanta,22,56.0
5182,North America,US,Atlanta,23,49.5
5183,North America,US,Atlanta,24,50.9
5184,North America,US,Atlanta,25,51.9
5185,North America,US,Atlanta,26,52.3
5186,North America,US,Atlanta,27,48.9
5187,North America,US,Atlanta,28,52.2
5188,North America,US,Atlanta,29,54.9
5189,North America,US,Atlanta,30,59.1
5190,North America,US,Columbus,1,60.0
5191,North America,US,Columbus,2,66.7
5192,North America,US,Columbus,3,68.5
5193,North America,US,Columbus,4,70.4
5194,North America,US,Columbus,5,70.2
5195,North America,US,Columbus,6,69.9
5196,North America,US,Columbus,7,71.2
5197,North America,US,Columbus,8,70.6
5198,North America,US,Columbus,9,58.9
5199,North America,US,Columbus,10,57.0
5200,North America,US,Columbus,11,51.6
5201,North America,US,Columbus,12,50.9
5202,North America,US,Columbus,13,57.1
5203,North America,US,Columbus,14,55.4
5204,North America,US,Columbus,15,52.6
5205,North America,US,Columbus,16,55.4
5206,North America,US,Columbus,17,54.7
5207,North America,US,Columbus,18,57.8
5208,North America,US,Columbus,19,58.5
5209,North America,US,Columbus,20,46.8
5210,North America,US,Columbus,21,48.6
5211,North America,US,Columbus,22,60.5
5212,North America,US,Columbus,23,55.0
5213,North America,US,Columbus,24,54.5
5214,North America,US,Columbus,25,51.9
5215,North America,US,Columbus,26,55.9
5216,North America,US,Columbus,27,50.5
5217,North America,US,Columbus,28,54.1
5218,North America,US,Columbus,29,60.4
5219,North America,US,Columbus,30,62.0
5220,North America,US,Macon,1,56.9
5221,North America,US,Macon,2,66.2
5222,North America,US,Macon,3,67.2
5223,North America,US,Macon,4,67.9
5224,North America,US,Macon,5,68.0
5225,North America,US,Macon,6,68.7
5226,North America,US,Macon,7,68.8
5227,North America,US,Macon,8,67.4
5228,North America,US,Macon,9,53.7
5229,North America,US,Macon,10,52.4
5230,North America,US,Macon,11,48.8
5231,North America,US,Macon,12,50.1
5232,North America,US,Macon,13,53.6
5233,North America,US,Macon,14,50.5
5234,North America,US,Macon,15,46.8
5235,North America,US,Macon,16,51.6
5236,North America,US,Macon,17,50.2
5237,North America,US,Macon,18,52.8
5238,North America,US,Macon,19,58.5
5239,North America,US,Macon,20,44.6
5240,North America,US,Macon,21,43.8
5241,North America,US,Macon,22,57.8
5242,North America,US,Macon,23,55.5
5243,North America,US,Macon,24,50.4
5244,North America,US,Macon,25,47.9
5245,North America,US,Macon,26,53.1
5246,North America,US,Macon,27,46.0
5247,North America,US,Macon,28,48.2
5248,North America,US,Macon,29,56.8
5249,North America,US,Macon,30,59.9
5250,North America,US,Savannah,1,60.3
5251,North America,US,Savannah,2,66.6
5252,North America,US,Savannah,3,67.4
5253,North America,US,Savannah,4,69.1
5254,North America,US,Savannah,5,67.7
5255,North America,US,Savannah,6,67.3
5256,North America,US,Savannah,7,69.8
5257,North America,US,Savannah,8,70.1
5258,North America,US,Savannah,9,56.0
5259,North America,US,Savannah,10,56.2
5260,North America,US,Savannah,11,53.3
5261,North America,US,Savannah,12,55.1
5262,North America,US,Savannah,13,60.3
5263,North America,US,Savannah,14,54.2
5264,North America,US,Savannah,15,50.9
5265,North America,US,Savannah,16,52.7
5266,North America,US,Savannah,17,54.4
5267,North America,US,Savannah,18,60.4
5268,North America,US,Savannah,19,62.8
5269,North America,US,Savannah,20,49.6
5270,North America,US,Savannah,21,51.2
5271,North America,US,Savannah,22,62.1
5272,North America,US,Savannah,23,53.6
5273,North America,US,Savannah,24,51.8
5274,North America,US,Savannah,25,50.9
5275,North America,US,Savannah,26,57.4
5276,North America,US,Savannah,27,52.3
5277,North America,US,Savannah,28,53.0
5278,North America,US,Savannah,29,60.9
5279,North America,US,Savannah,30,61.6
5280,North America,US,Honolulu,1,82.5
5281,North America,US,Honolulu,2,82.0
5282,North America,US,Honolulu,3,82.7
5283,North America,US,Honolulu,4,83.1
5284,North America,US,Honolulu,5,81.5
5285,North America,US,Honolulu,6,81.1
5286,North America,US,Honolulu,7,79.6
5287,North America,US,Honolulu,8,78.6
5288,North America,US,Honolulu,9,80.4
5289,North America,US,Honolulu,10,80.6
5290,North America,US,Honolulu,11,79.3
5291,North America,US,Honolulu,12,78.9
5292,North America,US,Honolulu,13,78.5
5293,North America,US,Honolulu,14,79.5
5294,North America,US,Honolulu,15,79.1
5295,North America,US,Honolulu,16,79.1
5296,North America,US,Honolulu,17,76.9
5297,North America,US,Honolulu,18,74.6
5298,North America,US,Honolulu,19,74.8
5299,North America,US,Honolulu,20,73.8
5300,North America,US,Honolulu,21,75.7
5301,North America,US,Honolulu,22,75.1
5302,North America,US,Honolulu,23,77.1
5303,North America,US,Honolulu,24,76.0
5304,North America,US,Honolulu,25,74.3
5305,North America,US,Honolulu,26,76.3
5306,North America,US,Honolulu,27,77.8
